cislo_licence,druh,technologie,mw
112136655,elektrický,sluneční,0.008
112136655,tepelný,sluneční,0.016
112136658,elektrický,celkový,0.005
112136658,elektrický,sluneční,0.005
112136659,elektrický,celkový,0.02
112136659,elektrický,sluneční,0.02
112136660,elektrický,celkový,0.131
112136660,elektrický,sluneční,0.131
112136661,elektrický,celkový,0.005
112136661,elektrický,sluneční,0.005
112136662,elektrický,celkový,0.009
112136662,elektrický,sluneční,0.009
112136663,elektrický,celkový,0.941
112136663,elektrický,sluneční,0.941
112136664,elektrický,celkový,0.004
112136664,elektrický,sluneční,0.004
112136665,elektrický,celkový,0.004
112136665,elektrický,sluneční,0.004
112136666,elektrický,celkový,0.004
112136666,elektrický,sluneční,0.004
112136668,elektrický,celkový,0.355
112136668,tepelný,celkový,7.9
112136668,elektrický,parní,0.355
112136668,tepelný,parní,7.9
112136669,elektrický,celkový,0.02
112136669,elektrický,sluneční,0.02
112136670,elektrický,celkový,0.02
112136670,elektrický,sluneční,0.02
112136671,elektrický,celkový,0.02
112136671,elektrický,sluneční,0.02
112136672,elektrický,celkový,0.053
112136672,elektrický,sluneční,0.053
112136673,elektrický,celkový,0.999
112136673,tepelný,celkový,1.101
112136673,elektrický,plynový a spalovací,0.999
112136673,tepelný,plynový a spalovací,1.101
112136675,elektrický,celkový,0.002
112136675,elektrický,sluneční,0.002
112136676,elektrický,celkový,0.005
112136676,elektrický,sluneční,0.005
112136679,elektrický,celkový,0.018
112136679,elektrický,sluneční,0.018
112136680,elektrický,celkový,0.03
112136680,elektrický,sluneční,0.03
112136681,elektrický,celkový,0.02
112136681,elektrický,sluneční,0.02
112136682,elektrický,celkový,0.004
112136682,elektrický,sluneční,0.004
112136683,elektrický,celkový,0.004
112136683,elektrický,sluneční,0.004
112136684,elektrický,celkový,0.019
112136684,elektrický,sluneční,0.019
112136685,elektrický,celkový,0.011
112136685,elektrický,sluneční,0.011
112136686,elektrický,celkový,0.07
112136686,tepelný,celkový,0.109
112136686,elektrický,plynový a spalovací,0.07
112136686,tepelný,plynový a spalovací,0.109
112136687,elektrický,celkový,0.005
112136687,elektrický,sluneční,0.005
112136689,elektrický,celkový,0.2
112136689,tepelný,celkový,0.237
112136689,elektrický,plynový a spalovací,0.2
112136689,tepelný,plynový a spalovací,0.237
112136693,elektrický,celkový,0.03
112136693,elektrický,sluneční,0.03
112136694,elektrický,celkový,0.526
112136694,tepelný,celkový,0.558
112136694,elektrický,plynový a spalovací,0.526
112136694,tepelný,plynový a spalovací,0.558
112136695,elektrický,celkový,0.003
112136695,elektrický,sluneční,0.003
112136699,elektrický,celkový,0.005
112136699,elektrický,sluneční,0.005
112136700,elektrický,celkový,0.014
112136700,elektrický,sluneční,0.014
112136701,elektrický,celkový,0.005
112136701,elektrický,sluneční,0.005
112136702,elektrický,celkový,0.056
112136702,elektrický,sluneční,0.056
112136705,elektrický,celkový,0.003
112136705,elektrický,sluneční,0.003
112136710,elektrický,celkový,0.022
112136710,elektrický,sluneční,0.022
112136713,elektrický,celkový,0.002
112136713,elektrický,sluneční,0.002
112136714,elektrický,celkový,0.005
112136714,elektrický,sluneční,0.005
112136715,elektrický,celkový,0.009
112136715,elektrický,sluneční,0.009
112136717,elektrický,celkový,1.816
112136717,elektrický,parní,1.816
112136718,elektrický,celkový,0.018
112136718,elektrický,vodní,0.018
112136719,elektrický,celkový,0.04
112136719,elektrický,sluneční,0.04
112136720,elektrický,celkový,0.02
112136720,elektrický,sluneční,0.02
112136721,elektrický,celkový,0.016
112136721,elektrický,sluneční,0.016
112136722,elektrický,celkový,0.052
112136722,elektrický,sluneční,0.052
112136723,elektrický,celkový,0.007
112136723,elektrický,sluneční,0.007
112136724,elektrický,celkový,0.058
112136724,elektrický,sluneční,0.058
112136727,elektrický,celkový,0.003
112136727,elektrický,sluneční,0.003
112136728,elektrický,celkový,0.02
112136728,elektrický,sluneční,0.02
112136729,elektrický,celkový,0.004
112136729,elektrický,sluneční,0.004
112136730,elektrický,celkový,0.026
112136730,elektrický,sluneční,0.026
112136731,elektrický,celkový,0.02
112136731,elektrický,vodní,0.02
112136733,elektrický,celkový,0.9
112136733,tepelný,celkový,1.119
112136733,elektrický,plynový a spalovací,0.9
112136733,tepelný,plynový a spalovací,1.119
112136734,elektrický,celkový,0.009
112136734,elektrický,sluneční,0.009
112136735,elektrický,celkový,0.005
112136735,elektrický,sluneční,0.005
112136736,elektrický,celkový,0.002
112136736,elektrický,sluneční,0.002
112136737,elektrický,celkový,0.01
112136737,elektrický,sluneční,0.01
112136738,elektrický,celkový,0.03
112136738,elektrický,sluneční,0.03
112136739,elektrický,celkový,0.01
112136739,elektrický,sluneční,0.01
112136740,elektrický,celkový,0.015
112136740,elektrický,sluneční,0.015
112136741,elektrický,celkový,0.009
112136741,elektrický,sluneční,0.009
112136742,elektrický,celkový,0.005
112136742,elektrický,sluneční,0.005
112136743,elektrický,celkový,0.03
112136743,elektrický,vodní,0.03
112136744,elektrický,celkový,5.594
112136744,elektrický,sluneční,5.594
112136745,elektrický,celkový,0.005
112136745,elektrický,sluneční,0.005
112136747,elektrický,celkový,0.015
112136747,elektrický,sluneční,0.015
112136748,elektrický,celkový,0.014
112136748,elektrický,sluneční,0.014
112136751,elektrický,celkový,0.11
112136751,elektrický,vodní,0.11
112136752,elektrický,celkový,0.005
112136752,elektrický,sluneční,0.005
112136753,elektrický,celkový,0.049
112136753,elektrický,vodní,0.049
112136754,elektrický,celkový,0.007
112136754,elektrický,sluneční,0.007
112136755,elektrický,celkový,0.008
112136755,elektrický,sluneční,0.008
112136756,elektrický,celkový,0.059
112136756,elektrický,sluneční,0.059
112136757,elektrický,celkový,0.505
112136757,tepelný,celkový,0.954
112136757,elektrický,plynový a spalovací,0.505
112136757,tepelný,plynový a spalovací,0.954
112136760,elektrický,celkový,0.013
112136760,elektrický,vodní,0.013
112136761,elektrický,celkový,0.03
112136761,elektrický,sluneční,0.03
112136762,elektrický,celkový,0.002
112136762,elektrický,sluneční,0.002
112136764,elektrický,celkový,0.005
112136764,elektrický,sluneční,0.005
112136765,elektrický,celkový,0.002
112136765,elektrický,sluneční,0.002
112136766,elektrický,celkový,0.139
112136766,elektrický,sluneční,0.139
112136767,elektrický,celkový,0.005
112136767,elektrický,sluneční,0.005
112136768,elektrický,celkový,0.009
112136768,elektrický,sluneční,0.009
112136769,elektrický,celkový,0.007
112136769,elektrický,sluneční,0.007
112136770,elektrický,celkový,0.037
112136770,elektrický,vodní,0.037
112136771,elektrický,celkový,0.017
112136771,elektrický,sluneční,0.017
112136772,elektrický,celkový,0.006
112136772,elektrický,sluneční,0.006
112136774,elektrický,celkový,0.03
112136774,elektrický,sluneční,0.03
112136775,elektrický,celkový,0.005
112136775,elektrický,sluneční,0.005
112136776,elektrický,celkový,0.098
112136776,elektrický,sluneční,0.098
112136777,elektrický,celkový,0.02
112136777,elektrický,sluneční,0.02
112136778,elektrický,celkový,0.08
112136778,elektrický,sluneční,0.08
112136779,elektrický,celkový,0.005
112136779,elektrický,sluneční,0.005
112136780,elektrický,celkový,0.004
112136780,elektrický,sluneční,0.004
112136784,elektrický,celkový,0.005
112136784,elektrický,sluneční,0.005
112136785,elektrický,celkový,0.003
112136785,elektrický,sluneční,0.003
112136787,elektrický,celkový,0.02
112136787,tepelný,celkový,0.02
112136787,elektrický,sluneční,0.02
112136788,elektrický,celkový,0.005
112136788,elektrický,sluneční,0.005
112136789,elektrický,celkový,0.008
112136789,elektrický,sluneční,0.008
112136790,elektrický,celkový,0.005
112136790,elektrický,sluneční,0.005
112136796,elektrický,celkový,0.034
112136796,elektrický,sluneční,0.034
112136797,elektrický,celkový,0.005
112136797,elektrický,sluneční,0.005
112136798,elektrický,celkový,0.005
112136798,elektrický,sluneční,0.005
112136799,elektrický,celkový,0.015
112136799,elektrický,sluneční,0.015
112136800,elektrický,celkový,0.014
112136800,elektrický,sluneční,0.014
112136802,elektrický,celkový,0.003
112136802,elektrický,sluneční,0.003
112136803,elektrický,celkový,0.004
112136803,elektrický,sluneční,0.004
112136804,elektrický,celkový,0.017
112136804,elektrický,vodní,0.017
112136806,elektrický,celkový,0.012
112136806,elektrický,sluneční,0.012
112136811,elektrický,celkový,0.01
112136811,elektrický,sluneční,0.01
112136812,elektrický,celkový,0.02
112136812,elektrický,sluneční,0.02
112136813,elektrický,celkový,0.005
112136813,elektrický,sluneční,0.005
112136814,elektrický,celkový,0.005
112136814,elektrický,sluneční,0.005
112136815,elektrický,celkový,0.005
112136815,elektrický,sluneční,0.005
112136816,elektrický,celkový,0.062
112136816,elektrický,vodní,0.062
112136817,elektrický,celkový,0.009
112136817,elektrický,sluneční,0.009
112136818,elektrický,celkový,0.005
112136818,elektrický,sluneční,0.005
112136819,elektrický,celkový,0.161
112136819,tepelný,celkový,0.117
112136819,elektrický,plynový a spalovací,0.091
112136819,tepelný,plynový a spalovací,0.117
112136819,elektrický,vodní,0.07
112136821,elektrický,celkový,0.016
112136821,elektrický,sluneční,0.016
112136822,elektrický,celkový,0.008
112136822,elektrický,sluneční,0.008
112136823,elektrický,celkový,0.005
112136823,elektrický,sluneční,0.005
112136824,elektrický,celkový,0.092
112136824,elektrický,sluneční,0.092
112136825,elektrický,celkový,0.011
112136825,elektrický,sluneční,0.011
112136826,elektrický,celkový,0.013
112136826,elektrický,sluneční,0.013
112136827,elektrický,celkový,0.019
112136827,elektrický,sluneční,0.019
112136829,elektrický,celkový,0.2
112136829,tepelný,celkový,0.332
112136829,elektrický,plynový a spalovací,0.2
112136829,tepelný,plynový a spalovací,0.332
112136831,elektrický,celkový,0.002
112136831,elektrický,vodní,0.002
112136832,elektrický,celkový,0.028
112136832,elektrický,sluneční,0.028
112136833,elektrický,celkový,0.02
112136833,elektrický,sluneční,0.02
112136834,elektrický,celkový,0.02
112136834,elektrický,sluneční,0.02
112136835,elektrický,celkový,0.029
112136835,elektrický,sluneční,0.029
112136836,elektrický,celkový,0.008
112136836,elektrický,sluneční,0.008
112136837,elektrický,celkový,0.014
112136837,elektrický,sluneční,0.014
112136838,elektrický,celkový,0.005
112136838,elektrický,sluneční,0.005
112136839,elektrický,celkový,0.028
112136839,elektrický,sluneční,0.028
112136840,elektrický,celkový,0.029
112136840,elektrický,sluneční,0.029
112136841,elektrický,celkový,0.1
112136841,elektrický,sluneční,0.1
112136842,elektrický,celkový,0.005
112136842,elektrický,sluneční,0.005
112136844,elektrický,celkový,0.018
112136844,elektrický,sluneční,0.018
112136845,elektrický,celkový,0.11
112136845,elektrický,vodní,0.11
112136846,elektrický,celkový,0.03
112136846,elektrický,sluneční,0.03
112136847,elektrický,celkový,0.008
112136847,elektrický,sluneční,0.008
112136848,elektrický,celkový,0.019
112136848,elektrický,sluneční,0.019
112136850,elektrický,celkový,0.015
112136850,elektrický,sluneční,0.015
112136852,elektrický,celkový,0.03
112136852,elektrický,sluneční,0.03
112136856,elektrický,celkový,0.02
112136856,elektrický,sluneční,0.02
112136857,elektrický,celkový,0.02
112136857,elektrický,sluneční,0.02
112136859,elektrický,celkový,0.003
112136859,elektrický,sluneční,0.003
112136860,elektrický,celkový,0.006
112136860,elektrický,sluneční,0.006
112136861,elektrický,celkový,0.003
112136861,elektrický,sluneční,0.003
112136862,elektrický,celkový,0.526
112136862,tepelný,celkový,0.553
112136862,elektrický,plynový a spalovací,0.526
112136862,tepelný,plynový a spalovací,0.553
112136863,elektrický,celkový,0.004
112136863,elektrický,sluneční,0.004
112136864,elektrický,celkový,0.006
112136864,elektrický,vodní,0.006
112136865,elektrický,celkový,0.03
112136865,elektrický,vodní,0.03
112136866,elektrický,celkový,0.005
112136866,elektrický,sluneční,0.005
112136867,elektrický,celkový,0.099
112136867,tepelný,celkový,0.161
112136867,elektrický,plynový a spalovací,0.099
112136867,tepelný,plynový a spalovací,0.161
112136870,elektrický,celkový,0.011
112136870,elektrický,sluneční,0.011
112136871,elektrický,celkový,0.015
112136871,elektrický,vodní,0.015
112136873,elektrický,celkový,0.004
112136873,elektrický,sluneční,0.004
112136874,elektrický,celkový,0.004
112136874,elektrický,sluneční,0.004
112136875,elektrický,celkový,0.03
112136875,elektrický,sluneční,0.03
112136876,elektrický,celkový,0.005
112136876,elektrický,sluneční,0.005
112136877,elektrický,celkový,0.006
112136877,elektrický,sluneční,0.006
112136880,elektrický,celkový,0.005
112136880,elektrický,sluneční,0.005
112136881,elektrický,celkový,0.008
112136881,elektrický,sluneční,0.008
112136882,elektrický,celkový,0.019
112136882,elektrický,sluneční,0.019
112136883,elektrický,celkový,0.03
112136883,elektrický,vodní,0.03
112136885,elektrický,celkový,0.004
112136885,elektrický,sluneční,0.004
112136886,elektrický,celkový,0.005
112136886,elektrický,sluneční,0.005
112136887,elektrický,celkový,0.005
112136887,elektrický,sluneční,0.005
